dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),ctfidf_reduce_frequent_words,hdbscan_cluster_selection_method,hdbscan_metric,hdbscan_min_cluster_size,min_topic_size,outliers_strategy,umap_metric,umap_min_dist,umap_n_components,umap_n_neighbors,vectorizer_ngram_range,vectorizer_stop_words,vectorizer_tokenizer,Coherence(not optimized),Topic diversity(not optimized),Silhouette Metric(not optimized)
dataset_name,RF,LCB,100,87.2912061214447,-0.5591485433867147,-0.532979342365989,0.22188390821802847,True,eom,euclidean,5,3,distributions,cosine,0.17859800934549386,8,37,"(1, 1)",english,False,-0.06452919569181956,0.7535211267605634,0.46033271505482587
dataset_name,RF,LCB,101,88.8839099407196,-0.5201768985832163,-0.5189080346638049,0.23958626641700947,False,eom,euclidean,5,1,distributions,cosine,0.1758875414756722,10,36,"(1, 1)",english,False,-0.06370143794545419,0.7558823529411764,0.4821914497800702
dataset_name,RF,LCB,102,91.71258878707886,-0.525520146762513,-0.5224447401481785,0.2347826687270971,False,eom,euclidean,5,1,distributions,cosine,0.1939070369703954,10,34,"(1, 2)",english,False,-0.06290765339193541,0.7518248175182481,0.4749136557028002
dataset_name,RF,LCB,103,92.45502591133118,-0.5588006995491046,-0.5555300718188599,0.18012275305462402,False,eom,euclidean,5,1,distributions,cosine,0.13852239976787312,10,35,"(1, 1)",english,False,-0.04154123496807188,0.6860335195530727,0.2857268623067882
dataset_name,RF,LCB,104,95.12944984436035,-0.5195259709003168,-0.5190858851516246,0.23857710105720314,False,eom,euclidean,5,3,distributions,cosine,0.19035097334713053,9,37,"(1, 1)",english,False,-0.0607050783120642,0.7574626865671642,0.4731554361552983
dataset_name,RF,LCB,105,93.74896192550659,-0.5477226856216653,-0.5308317171042577,0.2202996833399061,False,eom,euclidean,5,3,distributions,cosine,0.1732378474546602,9,34,"(1, 2)",english,False,-0.05896048944504853,0.7397260273972602,0.4747758802340729
dataset_name,RF,LCB,106,92.71130967140198,-0.5534278328893684,-0.5331846696837008,0.22259429573842335,False,eom,euclidean,5,2,distributions,cosine,0.1816238409593296,10,33,"(1, 1)",english,False,-0.06560600075976666,0.7532846715328467,0.4745026287284873
dataset_name,RF,LCB,107,89.86956691741943,-0.5337418415727346,-0.5297643669525774,0.22918799890913247,False,eom,euclidean,5,3,probabilities,cosine,0.1933029022260269,9,36,"(1, 1)",english,False,-0.06368238114884284,0.7423611111111111,0.3884952413612191
dataset_name,RF,LCB,108,85.8176052570343,-0.5393637316572883,-0.5343121332055804,0.21771435562136776,False,eom,euclidean,5,3,distributions,euclidean,0.16859140426887315,10,37,"(1, 1)",english,False,-0.06556232127629097,0.7347517730496453,0.466605082620312
dataset_name,RF,LCB,109,95.54297494888306,-0.5286865339938107,-0.5244150446027132,0.23607547689648548,True,eom,euclidean,5,3,distributions,cosine,0.1929998518204363,10,39,"(1, 2)",english,False,-0.06526554873674494,0.7496296296296296,0.46361433180749184
dataset_name,RF,LCB,110,83.3470549583435,-0.5180748781432201,-0.5185774446328706,0.24356042775254408,False,eom,euclidean,5,2,distributions,cosine,0.16239223184245938,8,41,"(1, 1)",english,False,-0.06586457070082659,0.76,0.479404927486451
dataset_name,RF,LCB,111,84.3568172454834,-0.5219809495749923,-0.5188683370119449,0.24127253729259607,False,eom,euclidean,5,1,distributions,cosine,0.1999868179014445,8,36,"(1, 1)",english,False,-0.06538672422768191,0.7571428571428571,0.46887696305600896
dataset_name,RF,LCB,112,84.64271998405457,-0.5259809136180446,-0.5215171979383314,0.23762645470494767,False,eom,euclidean,5,2,distributions,cosine,0.1750750297644731,7,42,"(1, 1)",english,False,-0.06259818271232225,0.7507042253521127,0.46193291630221667
dataset_name,RF,LCB,113,83.28336000442505,-0.5279404231292171,-0.5244601648405289,0.23917339051718833,True,eom,euclidean,5,1,distributions,cosine,0.16010279392064533,9,41,"(1, 1)",english,False,-0.068402012131972,0.7477941176470588,0.47122212205774333
dataset_name,RF,LCB,114,87.1522958278656,-0.5570356888191219,-0.5372294873627022,0.21986474473017348,False,eom,euclidean,5,2,distributions,cosine,0.1540912340347344,7,40,"(1, 1)",english,False,-0.06867745486087731,0.74375,0.465545930507702
dataset_name,RF,LCB,115,89.10115504264832,-0.5567214234202491,-0.5411552951843962,0.2161929353558653,False,eom,euclidean,5,1,embeddings,cosine,0.1949879290095938,9,32,"(1, 2)",english,False,-0.06712679696614975,0.7366906474820144,0.5552196597372963
dataset_name,RF,LCB,116,83.89651608467102,-0.5310739608635409,-0.5238247269589192,0.23046912886961243,False,eom,euclidean,5,3,distributions,cosine,0.19366588078954586,4,39,"(1, 1)",english,False,-0.05670688974272213,0.7503401360544217,0.4359850283159187
dataset_name,RF,LCB,117,85.52768087387085,-0.5232114303765631,-0.5241698131451185,0.23663609701084562,False,eom,euclidean,5,2,distributions,cosine,0.16371172763724876,7,39,"(1, 1)",english,False,-0.06647600540089788,0.7492957746478873,0.4708003676195933
dataset_name,RF,LCB,118,86.2038848400116,-0.5163990465741559,-0.515801923580851,0.24182900494931778,False,eom,euclidean,5,2,distributions,cosine,0.12597161865504108,10,42,"(1, 1)",english,False,-0.0646337779717556,0.7571428571428571,0.4861226735667283
dataset_name,RF,LCB,119,90.88920998573303,-0.5702316017055559,-0.5608528682356689,0.17433636654631662,False,eom,euclidean,5,2,distributions,cosine,0.11219747060541649,8,41,"(1, 1)",english,False,-0.04088567919364155,0.6848314606741573,0.2949992365554025
dataset_name,RF,LCB,120,90.67208909988403,-0.5257552284531706,-0.5243436307566239,0.23766273955549197,False,eom,euclidean,5,2,distributions,cosine,0.1484515667382713,10,39,"(1, 1)",english,False,-0.06659416630226743,0.7514705882352941,0.483880641633463
dataset_name,RF,LCB,121,86.19938373565674,-0.5195360297386358,-0.5177523340834402,0.24442580983716933,False,eom,euclidean,5,2,distributions,cosine,0.15448414159751236,9,43,"(1, 1)",english,False,-0.06768399631678003,0.76,0.47924681709969313
dataset_name,RF,LCB,122,96.5358669757843,-0.556186257840285,-0.5469395017651763,0.1979629953786238,False,eom,euclidean,5,2,distributions,cosine,0.15674974541763234,9,36,"(1, 2)",english,False,-0.04004434146097997,0.6826815642458101,0.3113674629452437
dataset_name,RF,LCB,123,81.02987694740295,-0.5587523327158146,-0.537226211371534,0.21672786461348628,False,eom,euclidean,5,2,c-tf-idf,cosine,0.17245501716170053,4,37,"(1, 1)",english,False,-0.06133666773603529,0.74,0.4286375007108249
dataset_name,RF,LCB,124,85.82821416854858,-0.5205879807389755,-0.5213465256086945,0.23920885408606116,False,eom,euclidean,5,2,distributions,cosine,0.15049642674799393,9,46,"(1, 1)",english,False,-0.06631853351100646,0.753956834532374,0.4634726809192833
